,Unnamed: 0,imdbid,year_x,rating,id,title,WikiID,Wikipedia movie ID,Freebase movie ID,Movie name,Movie release date,Movie box office revenue,Movie runtime,Movie languages (Freebase ID:name tuples),Movie countries (Freebase ID:name tuples),Movie genres (Freebase ID:name tuples),year_y,genres,Production Company
0,2,2221420.0,1878,0,9603,Sallie Gardner at a Gallop,26044155.0,26044155,/m/0b6f62m,Sallie Gardner at a Gallop,,,0.05,"{""/m/06ppq"": ""Silent film""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film""}",,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film'}",
1,13,392728.0,1888,0,8040,Roundhay Garden Scene,1082508.0,1082508,/m/044ggd,Roundhay Garden Scene,,,0.03,"{""/m/06ppq"": ""Silent film""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white""}",,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/01g6gs': 'Black-and-white'}",
2,18,466876.0,1889,0,9619,"Leisurely Pedestrians, Open Topped Buses and Hansom Cabs with Trotting Horses",12170539.0,12170539,/m/02vs8rb,"Leisurely Pedestrians, Open Topped Buses and Hansom Cabs with Trotting Horses",,,,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white""}",,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/01g6gs': 'Black-and-white'}",
3,19,2116898.0,1889,0,9945,Hyde Park Corner,12170539.0,12170539,/m/02vs8rb,"Leisurely Pedestrians, Open Topped Buses and Hansom Cabs with Trotting Horses",,,,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white""}",,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/01g6gs': 'Black-and-white'}",
4,20,361921.0,1890,0,9617,"Monkeyshines, No. 1",6431996.0,6431996,/m/0g53t3,"Monkeyshines, No. 1",,,,"{""/m/06ppq"": ""Silent film""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06ppq"": ""Silent film""}",,{'/m/06ppq': 'Silent film'},Edison Studios
5,21,416046.0,1890,0,9618,"Monkeyshines, No. 2",6431996.0,6431996,/m/0g53t3,"Monkeyshines, No. 1",,,,"{""/m/06ppq"": ""Silent film""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06ppq"": ""Silent film""}",,{'/m/06ppq': 'Silent film'},Edison Studios
6,23,416047.0,1890,0,9678,"Monkeyshines, No. 3",6431996.0,6431996,/m/0g53t3,"Monkeyshines, No. 1",,,,"{""/m/06ppq"": ""Silent film""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06ppq"": ""Silent film""}",,{'/m/06ppq': 'Silent film'},Edison Studios
7,26,241373.0,1891,0,9626,Dickson Greeting,644824.0,644824,/m/02_1qn,Dickson Greeting,,,0.05,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/0219x_"": ""Indie""}",,"{'/m/02hmvc': 'Short Film', '/m/0219x_': 'Indie'}",
8,27,241715.0,1891,0,9628,Men Boxing,32175981.0,32175981,/m/0gy0t95,Men Boxing,,,0.0833333333333,"{""/m/06ppq"": ""Silent film""}",{},"{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film""}",,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film'}",Edison Studios
9,28,241763.0,1891,0,9629,Newark Athlete,27773121.0,27773121,/m/0cc8h1v,Newark Athlete,,,0.2,{},{},"{""/m/02hmvc"": ""Short Film""}",,{'/m/02hmvc': 'Short Film'},Edison Studios
10,36,3.0,1892,0,5433,Pauvre Pierrot,6431647.0,6431647,/m/0g53g2,Pauvre Pierrot,1892-10-28,,,"{""/m/06ppq"": ""Silent film""}","{""/m/0f8l9c"": ""France""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/0hcr"": ""Animation""}",1892.0,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/0hcr': 'Animation'}",
11,37,4.0,1892,0,9631,Un bon bock,9999926.0,9999926,/m/02pzdsc,Un bon bock,1892-10-28,,,"{""/m/06ppq"": ""Silent film""}","{""/m/0f8l9c"": ""France""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/0hcr"": ""Animation""}",1892.0,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/0hcr': 'Animation'}",
12,38,2.0,1892,0,9632,Le clown et ses chiens,9996498.0,9996498,/m/02pz844,Le Clown et ses chiens,1892-10-28,,,"{""/m/06ppq"": ""Silent film""}","{""/m/0f8l9c"": ""France""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/0hcr"": ""Animation""}",1892.0,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/0hcr': 'Animation'}",
13,43,5.0,1893,0,9583,Blacksmith Scene,73372.0,73372,/m/0jq3g,Blacksmith Scene,,,0.566666666667,"{""/m/06ppq"": ""Silent film""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white""}",,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/01g6gs': 'Black-and-white'}",Edison Studios
14,48,309396.0,1894,0,9649,Bucking Broncho,9623703.0,9623703,/m/02pm68d,Bucking Broncho,,,1.0,"{""/m/06ppq"": ""Silent film""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white""}",,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/01g6gs': 'Black-and-white'}",Edison Studios
15,49,309402.0,1894,0,9650,Buffalo Dance,14601731.0,14601731,/m/03d963m,Buffalo Dance,,,0.266666666667,"{""/m/06ppq"": ""Silent film""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white"", ""/m/02hmvc"": ""Short Film"", ""/m/0hfjk"": ""Western"", ""/m/0jtdp"": ""Documentary""}",,"{'/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/01g6gs': 'Black-and-white', '/m/02hmvc': 'Short Film', '/m/0hfjk': 'Western', '/m/0jtdp': 'Documentary'}",Edison Manufacturing Company
16,51,8.0,1894,0,9652,Edison Kinetoscopic Record of a Sneeze,1090697.0,1090697,/m/025rqhg,Fred Ott's Sneeze,,,0.0833333333333,"{""/m/06ppq"": ""Silent film""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0jtdp"": ""Documentary""}",,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/01g6gs': 'Black-and-white', '/m/0jtdp': 'Documentary'}",Edison Studios
17,52,177707.0,1894,0,9654,Dickson Experimental Sound Film,786716.0,786716,/m/03c6bq,Dickson Experimental Sound Film,,,0.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film""}",,{'/m/02hmvc': 'Short Film'},Edison Studios
18,53,6.0,1894,0,9655,Chinese Opium Den,10094757.0,10094757,/m/02q1md8,Chinese Opium Den,1894-10-01,,1.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white""}",1894.0,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/01g6gs': 'Black-and-white'}",
19,54,7.0,1894,0,9656,Corbett and Courtney Before the Kinetograph,10104497.0,10104497,/m/02q1zd3,Corbett and Courtney Before the Kinetograph,1894-11-17,,,"{""/m/06ppq"": ""Silent film""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white""}",1894.0,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/01g6gs': 'Black-and-white'}",Edison Studios
20,56,312728.0,1894,0,9663,"Glenroy Bros., No. 2",14264140.0,14264140,/m/03czmht,"Glenroy Bros.,",,,,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/01z4y"": ""Comedy""}",,"{'/m/02hmvc': 'Short Film', '/m/01z4y': 'Comedy'}",Edison Studios
21,57,256782.0,1894,0,9664,Glenroy Brothers,14264140.0,14264140,/m/03czmht,"Glenroy Bros.,",,,,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/01z4y"": ""Comedy""}",,"{'/m/02hmvc': 'Short Film', '/m/01z4y': 'Comedy'}",Edison Studios
22,59,277115.0,1894,0,9671,"Luis Martinetti, Contortionist",23135267.0,23135267,/m/064jyd2,"Luis Martinetti, Contortionist",,,,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film""}",,{'/m/02hmvc': 'Short Film'},
23,63,9.0,1894,0,9779,Miss Jerry,10109752.0,10109752,/m/02q23xk,Miss Jerry,1894-10-09,,,"{""/m/06ppq"": ""Silent film""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white""}",1894.0,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/01g6gs': 'Black-and-white'}",
24,64,14.0,1895,0,5444,Tables Turned on the Gardener,9419760.0,9419760,/m/02883bf,L'Arroseur Arrosé,,,0.816666666667,"{""/m/06ppq"": ""Silent film""}","{""/m/0f8l9c"": ""France""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01z4y"": ""Comedy""}",,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/01z4y': 'Comedy'}",Auguste and Louis Lumière
25,65,132134.0,1895,0,6200,"Execution of Mary, Queen of Scots, The",8754949.0,8754949,/m/027hl3r,The Execution of Mary Stuart,1895-08-28,,1.0,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/03g3w"": ""History"", ""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white""}",1895.0,"{'/m/02hmvc': 'Short Film', '/m/03g3w': 'History', '/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/01g6gs': 'Black-and-white'}",Edison Studios
26,66,11.0,1895,1,9679,Akrobatisches Potpourri,10126013.0,10126013,/m/02q2mv5,Akrobatisches Potpourri,1895-11-01,,0.1,"{""/m/06ppq"": ""Silent film""}","{""/m/0345h"": ""Germany""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0jtdp"": ""Documentary""}",1895.0,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/01g6gs': 'Black-and-white', '/m/0jtdp': 'Documentary'}",
27,68,17.0,1895,0,9714,Italienischer Bauerntanz,10345445.0,10345445,/m/02q90cd,Bauerntanz zweier Kinder,,,,"{""/m/06ppq"": ""Silent film""}","{""/m/0345h"": ""Germany""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0jtdp"": ""Documentary""}",,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/01g6gs': 'Black-and-white', '/m/0jtdp': 'Documentary'}",
28,72,16.0,1895,0,9787,Barque sortant du port,10331203.0,10331203,/m/02q8qbg,Barque sortant du port,,,0.766666666667,"{""/m/06ppq"": ""Silent film""}","{""/m/0f8l9c"": ""France""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/0jtdp"": ""Documentary""}",,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/0jtdp': 'Documentary'}",
29,73,91.0,1896,0,4982,"House of the Devil, The",4062042.0,4062042,/m/0bg4qm,Le Manoir du diable,1896-12-24,,3.0,{},"{""/m/0f8l9c"": ""France""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white""}",1896.0,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/03npn': 'Horror', '/m/0219x_': 'Indie', '/m/01g6gs': 'Black-and-white'}",Star Film Company
30,74,131.0,1896,0,5406,Une nuit terrible,34562088.0,34562088,/m/0j29m97,A Terrible Night,,,1.0,"{""/m/06ppq"": ""Silent film""}","{""/m/0f8l9c"": ""France""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/05p553"": ""Comedy film""}",,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/05p553': 'Comedy film'}",Star Film Company
31,75,223341.0,1896,0,5445,La fee aux choux,807258.0,807258,/m/03dglc,La Fée aux Choux,,,1.0,{},"{""/m/0f8l9c"": ""France""}","{""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white"", ""/m/02hmvc"": ""Short Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hqxf"": ""Family Film""}",,"{'/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/01g6gs': 'Black-and-white', '/m/02hmvc': 'Short Film', '/m/01hmnh': 'Fantasy', '/m/0hqxf': 'Family Film'}",Gaumont Film Company
32,76,12.0,1896,0,6199,"Arrival of a Train, The",1431965.0,1431965,/m/0511h9,L'Arrivée d'un train en gare de la Ciotat,,,0.833333333333,"{""/m/06ppq"": ""Silent film""}","{""/m/0f8l9c"": ""France""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0jtdp"": ""Documentary""}",,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/01g6gs': 'Black-and-white', '/m/0jtdp': 'Documentary'}",Auguste and Louis Lumière
33,81,41.0,1897,0,9328,Bataille de neige,11696927.0,11696927,/m/02rpb5v,Bataille de boules de neige,,,,"{""/m/06ppq"": ""Silent film""}","{""/m/0f8l9c"": ""France""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0jtdp"": ""Documentary""}",,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/01g6gs': 'Black-and-white', '/m/0jtdp': 'Documentary'}",Auguste and Louis Lumière
34,82,135696.0,1898,0,4978,Four Heads Are Better Than One,23804620.0,23804620,/m/06_xkj6,Un homme de têtes,,,1.0,{},"{""/m/0f8l9c"": ""France""}","{""/m/02hmvc"": ""Short Film"", ""/m/05p553"": ""Comedy film""}",,"{'/m/02hmvc': 'Short Film', '/m/05p553': 'Comedy film'}",Star Film Company
35,86,230.0,1899,3,5914,Cinderella,26071595.0,26071595,/m/0b6jn8h,Cinderella,,,6.0,{},"{""/m/0f8l9c"": ""France""}","{""/m/02hmvc"": ""Short Film"", ""/m/07s9rl0"": ""Drama""}",,"{'/m/02hmvc': 'Short Film', '/m/07s9rl0': 'Drama'}",Star Film Company
36,87,291476.0,1900,0,1594,Sherlock Holmes Baffled,9119737.0,9119737,/m/027ycdk,Sherlock Holmes Baffled,,,0.5,"{""/m/06ppq"": ""Silent film""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white""}",,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/01g6gs': 'Black-and-white'}",Biograph Company
37,88,300.0,1900,0,4271,"Enchanted Drawing, The",12531485.0,12531485,/m/02wbsyx,The Enchanted Drawing,1900-11-16,,2.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white""}",1900.0,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/01g6gs': 'Black-and-white'}",Edison Studios
38,90,272.0,1900,0,4344,As Seen Through A Telescope (a.k.a The Professor and His Field Glass),9119884.0,9119884,/m/027ych_,As Seen Through a Telescope,,,0.7,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white""}",,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/01g6gs': 'Black-and-white'}",
39,93,135453.0,1900,0,4993,"One-Man Band, The",36285028.0,36285028,/m/0k2m1p3,L'homme orchestre,,,2.0,"{""/m/06ppq"": ""Silent film""}","{""/m/0f8l9c"": ""France""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/05p553"": ""Comedy film""}",,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/05p553': 'Comedy film'}",Star Film Company
40,94,377995.0,1900,0,5069,Grandma Threading Her Needle,20951689.0,20951689,/m/05b3l70,Grandma Threading Her Needle,,,1.0,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film""}",,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film'}",
41,95,230746.0,1900,0,5072,"Searching Ruins on Broadway, Galveston, for Dead Bodies",12142456.0,12142456,/m/02vr64n,"Searching Ruins on Broadway, Galveston, for Dead Bodies",,,,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white""}",,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/01g6gs': 'Black-and-white'}",
42,96,313.0,1900,0,5438,Let Me Dream Again,31885101.0,31885101,/m/0gvdf_9,Let Me Dream Again,,,1.26666666667,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film""}",,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film'}",
43,105,439.0,1903,0,1319,"Great Train Robbery, The",73919.0,73919,/m/0jsj6,The Great Train Robbery,,,12.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/0hfjk"": ""Western"", ""/m/06ppq"": ""Silent film"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0219x_"": ""Indie""}",,"{'/m/02hmvc': 'Short Film', '/m/0hfjk': 'Western', '/m/06ppq': 'Silent film', '/m/01g6gs': 'Black-and-white', '/m/0219x_': 'Indie'}",Edison Studios
44,106,135180.0,1903,0,5002,"Infernal Boiling Pot, The",9569532.0,9569532,/m/02pkc6k,The Infernal Boiling Pot,,,1.0,"{""/m/06ppq"": ""Silent film""}","{""/m/0f8l9c"": ""France""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white""}",,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/03npn': 'Horror', '/m/0219x_': 'Indie', '/m/01g6gs': 'Black-and-white'}",Star Film Company
45,108,223755.0,1903,0,5064,"Monster, The",27693619.0,27693619,/m/0c3_2hg,The Monster,1903-08-15,,2.0,{},"{""/m/0f8l9c"": ""France""}","{""/m/02hmvc"": ""Short Film"", ""/m/01hmnh"": ""Fantasy""}",1903.0,"{'/m/02hmvc': 'Short Film', '/m/01hmnh': 'Fantasy'}",Star Film Company
46,116,574.0,1906,1,1349,"Story of the Kelly Gang, The",142995.0,142995,/m/0120y4,The Story of the Kelly Gang,1906-12-26,,70.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0chghy"": ""Australia""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/06ppq"": ""Silent film"", ""/m/017fp"": ""Biography"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white"", ""/m/07s9rl0"": ""Drama"", ""/m/03bxz7"": ""Biographical film""}",1906.0,"{'/m/0lsxr': 'Crime Fiction', '/m/06ppq': 'Silent film', '/m/017fp': 'Biography', '/m/0219x_': 'Indie', '/m/01g6gs': 'Black-and-white', '/m/07s9rl0': 'Drama', '/m/03bxz7': 'Biographical film'}",
47,118,554.0,1906,0,5435,Humorous Phases of Funny Faces,1081565.0,1081565,/m/044csj,Humorous Phases of Funny Faces,1906-04-07,,3.0,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0hcr"": ""Animation"", ""/m/02hmvc"": ""Short Film"", ""/m/01z4y"": ""Comedy""}",1906.0,"{'/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/01g6gs': 'Black-and-white', '/m/0hcr': 'Animation', '/m/02hmvc': 'Short Film', '/m/01z4y': 'Comedy'}",Vitagraph Studios
48,122,1260944.0,1906,0,7215,"Consequence of Feminism, The",19514976.0,19514976,/m/04myvv3,The Consequences of Feminism,,,6.0,{},"{""/m/0f8l9c"": ""France""}","{""/m/02hmvc"": ""Short Film"", ""/m/05p553"": ""Comedy film""}",,"{'/m/02hmvc': 'Short Film', '/m/05p553': 'Comedy film'}",
49,123,215737.0,1907,0,5223,"Eclipse: Courtship of the Sun and Moon, The",14567007.0,14567007,/m/03d8347,L'éclipse du soleil en pleine lune,,,6.0,{},"{""/m/0f8l9c"": ""France""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/01hmnh"": ""Fantasy"", ""/m/02l7c8"": ""Romance Film""}",,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/01hmnh': 'Fantasy', '/m/02l7c8': 'Romance Film'}",Star Film Company
50,126,1009.0,1909,2,4409,"Princess Nicotine; or, The Smoke Fairy",789992.0,789992,/m/03cd6t,Princess Nicotine,1909-08-10,,5.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white"", ""/m/02hmvc"": ""Short Film"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3n2s"": ""Fantasy Comedy""}",1909.0,"{'/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/01g6gs': 'Black-and-white', '/m/02hmvc': 'Short Film', '/m/01z4y': 'Comedy', '/m/0hj3n2s': 'Fantasy Comedy'}",Vitagraph Studios
51,132,2101.0,1912,2,2003,Cleopatra,19236804.0,19236804,/m/04lghwf,Cleopatra,1912-11-13,,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03g3w"": ""History"", ""/m/06ppq"": ""Silent film"", ""/m/07s9rl0"": ""Drama""}",1912.0,"{'/m/03g3w': 'History', '/m/06ppq': 'Silent film', '/m/07s9rl0': 'Drama'}",
52,133,2281.0,1912,0,2005,"Invaders, The",23973848.0,23973848,/m/076twy5,The Invaders,1912-11-29,,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/01g6gs"": ""Black-and-white""}",1912.0,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/01g6gs': 'Black-and-white'}",
53,136,3424.0,1913,0,5915,Suspense,17860504.0,17860504,/m/047f1cs,Suspense,1913-07-06,,10.0,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}",1913.0,"{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/07s9rl0': 'Drama', '/m/01g6gs': 'Black-and-white'}",
54,137,3973.0,1914,2,4457,A Florida Enchantment,1498916.0,1498916,/m/05641f,A Florida Enchantment,,,63.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hn10"": ""LGBT"", ""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white"", ""/m/01z4y"": ""Comedy""}",,"{'/m/0hn10': 'LGBT', '/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/01g6gs': 'Black-and-white', '/m/01z4y': 'Comedy'}",Vitagraph Studios
